  Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,Sma,std, ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand  ,Pgrid, Pbc, Pbd, Price_30_min, SoC 
 43, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 83.905945,93.759995,6.589846,  ,43, 106.231003, 106.231003, 0.000000, 0.000000, 0.001201, 54.226231,  ,43, 172.766693, 130.000000, 0.000000, 42.766693, 0.001434, 73.298714,  ,43, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 50.186436,  ,43, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.173470,  ,43, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.708183,  ,43, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 44, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 83.605957,93.759995,6.589846,  ,44, 106.231003, 106.231003, 0.000000, 0.000000, 0.001201, 54.226231,  ,44, 172.766693, 130.000000, 0.000000, 42.766693, 0.001434, 73.183746,  ,44, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 50.152367,  ,44, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.158058,  ,44, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.689545,  ,44, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 45, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 83.305969,93.759995,6.589846,  ,45, 106.231003, 106.231003, 0.000000, 0.000000, 0.001201, 54.226231,  ,45, 172.766693, 130.000000, 0.000000, 42.766693, 0.001434, 73.068779,  ,45, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 50.118298,  ,45, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.142647,  ,45, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.670906,  ,45, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 46, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 83.005981,93.759995,6.589846,  ,46, 106.231003, 106.231003, 0.000000, 0.000000, 0.001201, 54.226231,  ,46, 172.766693, 130.000000, 0.000000, 42.766693, 0.001434, 72.953812,  ,46, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 50.084229,  ,46, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.127235,  ,46, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.652267,  ,46, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 47, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 82.705994,93.759995,6.589846,  ,47, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,47, 172.766693, 130.000000, 0.000000, 42.766693, 0.001434, 72.838844,  ,47, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 50.050159,  ,47, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.111824,  ,47, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.633629,  ,47, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 48, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 82.406006,93.759995,6.589846,  ,48, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,48, 172.766693, 130.000000, 0.000000, 42.766693, 0.001434, 72.723877,  ,48, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 50.016090,  ,48, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.096413,  ,48, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.614990,  ,48, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 49, 241.594101, 130.000000, 0.000000, 111.594101, 0.001517, 82.106018,93.759995,6.589846,  ,49, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,49, 207.365906, 130.000000, 0.000000, 77.365906, 0.001434, 72.515907,  ,49, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 49.982021,  ,49, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.081001,  ,49, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.596352,  ,49, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 50, 209.173203, 130.000000, 0.000000, 79.173203, 0.001517, 81.893188,93.759995,6.589846,  ,50, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,50, 207.365906, 130.000000, 0.000000, 77.365906, 0.001434, 72.307938,  ,50, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 49.947952,  ,50, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.065590,  ,50, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.577713,  ,50, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 51, 209.173203, 130.000000, 0.000000, 79.173203, 0.001517, 81.680359,93.759995,6.589846,  ,51, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,51, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 72.005882,  ,51, 142.673004, 130.000000, 0.000000, 12.673004, 0.001653, 49.913883,  ,51, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.050179,  ,51, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.559074,  ,51, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 52, 209.173203, 130.000000, 0.000000, 79.173203, 0.001517, 81.467529,93.759995,6.589846,  ,52, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,52, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 71.703827,  ,52, 143.373001, 130.000000, 0.000000, 13.373001, 0.001653, 49.877934,  ,52, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.034767,  ,52, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.540436,  ,52, 105.506500, 105.506500, 0.000000, 0.000000, 0.001131, 50.062290 
 53, 209.173203, 130.000000, 0.000000, 79.173203, 0.001517, 81.254700,93.759995,6.589846,  ,53, 104.901001, 104.901001, 0.000000, 0.000000, 0.001201, 54.226231,  ,53, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 71.401772,  ,53, 143.373001, 130.000000, 0.000000, 13.373001, 0.001653, 49.841984,  ,53, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.019356,  ,53, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.521797,  ,53, 139.806503, 130.000000, 0.000000, 9.806503, 0.001131, 50.035927 
 54, 209.173203, 130.000000, 0.000000, 79.173203, 0.001517, 81.041870,93.759995,6.589846,  ,54, 137.321899, 130.000000, 0.000000, 7.321899, 0.001201, 54.206547,  ,54, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 71.099716,  ,54, 143.373001, 130.000000, 0.000000, 13.373001, 0.001653, 49.806034,  ,54, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 86.003944,  ,54, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.503159,  ,54, 139.806503, 130.000000, 0.000000, 9.806503, 0.001131, 50.009563 
 55, 140.203995, 130.000000, 0.000000, 10.203995, 0.001517, 81.014442,93.759995,6.589846,  ,55, 137.321899, 130.000000, 0.000000, 7.321899, 0.001201, 54.186863,  ,55, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 70.797661,  ,55, 143.373001, 130.000000, 0.000000, 13.373001, 0.001653, 49.770084,  ,55, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 85.988533,  ,55, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.484520,  ,55, 139.806503, 130.000000, 0.000000, 9.806503, 0.001131, 49.983200 
 56, 140.203995, 130.000000, 0.000000, 10.203995, 0.001517, 80.987015,93.759995,6.589846,  ,56, 137.321899, 130.000000, 0.000000, 7.321899, 0.001201, 54.167179,  ,56, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 70.495605,  ,56, 143.373001, 130.000000, 0.000000, 13.373001, 0.001653, 49.734135,  ,56, 135.733902, 130.000000, 0.000000, 5.733902, 0.001256, 85.973122,  ,56, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.465881,  ,56, 139.106506, 130.000000, 0.000000, 9.106506, 0.001131, 49.958721 
 57, 140.203995, 130.000000, 0.000000, 10.203995, 0.001517, 80.959587,93.759995,6.589846,  ,57, 137.321899, 130.000000, 0.000000, 7.321899, 0.001201, 54.147495,  ,57, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 70.193550,  ,57, 177.342194, 130.000000, 0.000000, 47.342194, 0.001653, 49.606873,  ,57, 103.313004, 103.313004, 0.000000, 0.000000, 0.001256, 85.973122,  ,57, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.447243,  ,57, 174.106506, 130.000000, 0.000000, 44.106506, 0.001131, 49.840157 
 58, 140.203995, 130.000000, 0.000000, 10.203995, 0.001517, 80.932159,93.759995,6.589846,  ,58, 136.621902, 130.000000, 0.000000, 6.621902, 0.001201, 54.129696,  ,58, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 69.891495,  ,58, 177.342194, 130.000000, 0.000000, 47.342194, 0.001653, 49.479610,  ,58, 103.313004, 103.313004, 0.000000, 0.000000, 0.001256, 85.973122,  ,58, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.428604,  ,58, 174.106506, 130.000000, 0.000000, 44.106506, 0.001131, 49.721592 
 59, 140.203995, 130.000000, 0.000000, 10.203995, 0.001517, 80.904732,93.759995,6.589846,  ,59, 171.621902, 130.000000, 0.000000, 41.621902, 0.001201, 54.017811,  ,59, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 69.589439,  ,59, 177.342194, 130.000000, 0.000000, 47.342194, 0.001653, 49.352348,  ,59, 103.313004, 103.313004, 0.000000, 0.000000, 0.001256, 85.973122,  ,59, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.409966,  ,59, 174.106506, 130.000000, 0.000000, 44.106506, 0.001131, 49.603027 
 60, 140.203995, 130.000000, 0.000000, 10.203995, 0.001517, 80.877304,93.759995,6.589846,  ,60, 171.621902, 130.000000, 0.000000, 41.621902, 0.001201, 53.905926,  ,60, 242.365906, 130.000000, 0.000000, 112.365906, 0.001434, 69.287384,  ,60, 177.342194, 130.000000, 0.000000, 47.342194, 0.001653, 49.225086,  ,60, 103.313004, 103.313004, 0.000000, 0.000000, 0.001256, 85.973122,  ,60, 136.933899, 130.000000, 0.000000, 6.933899, 0.001228, 76.391327,  ,60, 174.106506, 130.000000, 0.000000, 44.106506, 0.001131, 49.484463 
 61, 140.203995, 130.000000, 0.000000, 10.203995, 0.001608, 80.849876,60.736668,48.592422,  ,61, 172.951904, 130.000000, 0.000000, 42.951904, 0.001154, 53.790462,  ,61, 242.365906, 130.000000, 0.000000, 112.365906, 0.001260, 68.985329,  ,61, 177.342194, 130.000000, 0.000000, 47.342194, 0.001287, 49.097824,  ,61, 103.313004, 103.313004, 0.000000, 0.000000, 0.001258, 85.973122,  ,61, 136.933899, 130.000000, 0.000000, 6.933899, 0.001135, 76.372688,  ,61, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 49.365898 
 62, 140.203995, 130.000000, 0.000000, 10.203995, 0.001608, 80.822449,60.736668,48.592422,  ,62, 172.951904, 130.000000, 0.000000, 42.951904, 0.001154, 53.674999,  ,62, 208.396698, 130.000000, 0.000000, 78.396698, 0.001260, 68.774582,  ,62, 177.342194, 130.000000, 0.000000, 47.342194, 0.001287, 48.970562,  ,62, 103.313004, 103.313004, 0.000000, 0.000000, 0.001258, 85.973122,  ,62, 104.513000, 104.513000, 0.000000, 0.000000, 0.001135, 76.372688,  ,62, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 49.247334 
 63, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,63, 172.951904, 130.000000, 0.000000, 42.951904, 0.001154, 53.559536,  ,63, 173.396698, 130.000000, 0.000000, 43.396698, 0.001260, 68.657921,  ,63, 177.342194, 130.000000, 0.000000, 47.342194, 0.001287, 48.843300,  ,63, 103.313004, 103.313004, 0.000000, 0.000000, 0.001258, 85.973122,  ,63, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.345421,  ,63, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 49.128769 
 64, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,64, 207.251907, 130.000000, 0.000000, 77.251907, 0.001154, 53.351868,  ,64, 173.396698, 130.000000, 0.000000, 43.396698, 0.001260, 68.541260,  ,64, 177.342194, 130.000000, 0.000000, 47.342194, 0.001287, 48.716038,  ,64, 137.982193, 130.000000, 0.000000, 7.982193, 0.001258, 85.951668,  ,64, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.318153,  ,64, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 49.010204 
 65, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,65, 207.251907, 130.000000, 0.000000, 77.251907, 0.001154, 53.144199,  ,65, 173.396698, 130.000000, 0.000000, 43.396698, 0.001260, 68.424599,  ,65, 142.342194, 130.000000, 0.000000, 12.342194, 0.001287, 48.682861,  ,65, 104.013000, 104.013000, 0.000000, 0.000000, 0.001258, 85.951668,  ,65, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.290886,  ,65, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.891640 
 66, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,66, 207.881897, 130.000000, 0.000000, 77.881897, 0.001154, 52.934841,  ,66, 173.396698, 130.000000, 0.000000, 43.396698, 0.001260, 68.307938,  ,66, 142.342194, 130.000000, 0.000000, 12.342194, 0.001287, 48.649685,  ,66, 135.103897, 130.000000, 0.000000, 5.103897, 0.001258, 85.937950,  ,66, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.263618,  ,66, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.773075 
 67, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,67, 207.881897, 130.000000, 0.000000, 77.881897, 0.001154, 52.725483,  ,67, 173.396698, 130.000000, 0.000000, 43.396698, 0.001260, 68.191277,  ,67, 176.642197, 130.000000, 0.000000, 46.642197, 0.001287, 48.524303,  ,67, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.837074,  ,67, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.236351,  ,67, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.654510 
 68, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,68, 207.881897, 130.000000, 0.000000, 77.881897, 0.001154, 52.516125,  ,68, 172.066696, 130.000000, 0.000000, 42.066696, 0.001260, 68.078194,  ,68, 176.642197, 130.000000, 0.000000, 46.642197, 0.001287, 48.398922,  ,68, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.736198,  ,68, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.209084,  ,68, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.535946 
 69, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,69, 208.581894, 130.000000, 0.000000, 78.581894, 0.001154, 52.304882,  ,69, 204.487595, 130.000000, 0.000000, 74.487595, 0.001260, 67.877960,  ,69, 141.012207, 130.000000, 0.000000, 11.012207, 0.001287, 48.369320,  ,69, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.635323,  ,69, 140.143005, 130.000000, 0.000000, 10.143005, 0.001135, 76.181816,  ,69, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.417381 
 70, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,70, 277.220306, 130.000000, 0.000000, 147.220306, 0.001154, 51.909130,  ,70, 204.487595, 130.000000, 0.000000, 74.487595, 0.001260, 67.677727,  ,70, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 48.252563,  ,70, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.534447,  ,70, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 76.067398,  ,70, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.298817 
 71, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,71, 277.220306, 130.000000, 0.000000, 147.220306, 0.001154, 51.513378,  ,71, 170.518402, 130.000000, 0.000000, 40.518402, 0.001260, 67.568810,  ,71, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 48.135807,  ,71, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.433571,  ,71, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.952980,  ,71, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.180252 
 72, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,72, 277.220306, 130.000000, 0.000000, 147.220306, 0.001154, 51.117626,  ,72, 170.518402, 130.000000, 0.000000, 40.518402, 0.001260, 67.459892,  ,72, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 48.019051,  ,72, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.332695,  ,72, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.838562,  ,72, 174.106506, 130.000000, 0.000000, 44.106506, 0.001135, 48.061687 
 73, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,73, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 50.809025,  ,73, 170.518402, 130.000000, 0.000000, 40.518402, 0.001260, 67.350975,  ,73, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 47.902294,  ,73, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 85.231819,  ,73, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.724144,  ,73, 172.776505, 130.000000, 0.000000, 42.776505, 0.001135, 47.946697 
 74, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,74, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 50.500423,  ,74, 170.518402, 130.000000, 0.000000, 40.518402, 0.001260, 67.242058,  ,74, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 47.785538,  ,74, 166.194794, 130.000000, 0.000000, 36.194794, 0.001258, 85.134521,  ,74, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.609726,  ,74, 205.197403, 130.000000, 0.000000, 75.197403, 0.001135, 47.744553 
 75, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,75, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 50.191822,  ,75, 170.518402, 130.000000, 0.000000, 40.518402, 0.001260, 67.133141,  ,75, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 47.668781,  ,75, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 84.950073,  ,75, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.495308,  ,75, 205.197403, 130.000000, 0.000000, 75.197403, 0.001135, 47.542408 
 76, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,76, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 49.883221,  ,76, 170.518402, 130.000000, 0.000000, 40.518402, 0.001260, 67.024223,  ,76, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 47.552025,  ,76, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 84.765625,  ,76, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.380890,  ,76, 205.197403, 130.000000, 0.000000, 75.197403, 0.001135, 47.340263 
 77, 105.204002, 105.204002, 0.000000, 0.000000, 0.001608, 80.822449,60.736668,48.592422,  ,77, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 49.574619,  ,77, 204.818405, 130.000000, 0.000000, 74.818405, 0.001260, 66.823097,  ,77, 173.433105, 130.000000, 0.000000, 43.433105, 0.001287, 47.435268,  ,77, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 84.581177,  ,77, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.266472,  ,77, 205.197403, 130.000000, 0.000000, 75.197403, 0.001135, 47.138119 
 78, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.794212,60.736668,48.592422,  ,78, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 49.266018,  ,78, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.716057,  ,78, 173.763901, 130.000000, 0.000000, 43.763901, 0.001287, 47.317623,  ,78, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 84.396729,  ,78, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.152054,  ,78, 205.197403, 130.000000, 0.000000, 75.197403, 0.001135, 46.935974 
 79, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.765976,60.736668,48.592422,  ,79, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 48.957417,  ,79, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.609016,  ,79, 138.133896, 130.000000, 0.000000, 8.133896, 0.001287, 47.295757,  ,79, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 84.212280,  ,79, 172.563904, 130.000000, 0.000000, 42.563904, 0.001135, 75.037636,  ,79, 170.197403, 130.000000, 0.000000, 40.197403, 0.001135, 46.827915 
 80, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.737740,60.736668,48.592422,  ,80, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 48.648815,  ,80, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.501976,  ,80, 170.554794, 130.000000, 0.000000, 40.554794, 0.001287, 47.186741,  ,80, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 84.027832,  ,80, 204.354797, 130.000000, 0.000000, 74.354797, 0.001135, 74.837761,  ,80, 135.197403, 130.000000, 0.000000, 5.197403, 0.001135, 46.813942 
 81, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.709503,60.736668,48.592422,  ,81, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 48.340214,  ,81, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.394936,  ,81, 170.554794, 130.000000, 0.000000, 40.554794, 0.001287, 47.077724,  ,81, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 83.843384,  ,81, 171.933899, 130.000000, 0.000000, 41.933899, 0.001135, 74.725037,  ,81, 135.197403, 130.000000, 0.000000, 5.197403, 0.001135, 46.799969 
 82, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.681267,60.736668,48.592422,  ,82, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 48.031612,  ,82, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.287895,  ,82, 170.554794, 130.000000, 0.000000, 40.554794, 0.001287, 46.968708,  ,82, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 83.658936,  ,82, 204.354797, 130.000000, 0.000000, 74.354797, 0.001135, 74.525162,  ,82, 170.827393, 130.000000, 0.000000, 40.827393, 0.001135, 46.690216 
 83, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.653030,60.736668,48.592422,  ,83, 244.799393, 130.000000, 0.000000, 114.799393, 0.001154, 47.723011,  ,83, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.180855,  ,83, 205.554794, 130.000000, 0.000000, 75.554794, 0.001287, 46.765602,  ,83, 198.615707, 130.000000, 0.000000, 68.615707, 0.001258, 83.474487,  ,83, 204.354797, 130.000000, 0.000000, 74.354797, 0.001135, 74.325287,  ,83, 135.197403, 130.000000, 0.000000, 5.197403, 0.001135, 46.676243 
 84, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.624794,60.736668,48.592422,  ,84, 209.799393, 130.000000, 0.000000, 79.799393, 0.001154, 47.508495,  ,84, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 66.073814,  ,84, 205.554794, 130.000000, 0.000000, 75.554794, 0.001287, 46.562496,  ,84, 167.524796, 130.000000, 0.000000, 37.524796, 0.001258, 83.373611,  ,84, 204.354797, 130.000000, 0.000000, 74.354797, 0.001135, 74.125412,  ,84, 167.618301, 130.000000, 0.000000, 37.618301, 0.001135, 46.575119 
 85, 140.503204, 130.000000, 0.000000, 10.503204, 0.001608, 80.596558,60.736668,48.592422,  ,85, 209.799393, 130.000000, 0.000000, 79.799393, 0.001154, 47.293980,  ,85, 169.818405, 130.000000, 0.000000, 39.818405, 0.001260, 65.966774,  ,85, 205.554794, 130.000000, 0.000000, 75.554794, 0.001287, 46.359390,  ,85, 135.103897, 130.000000, 0.000000, 5.103897, 0.001258, 83.359894,  ,85, 205.054794, 130.000000, 0.000000, 75.054794, 0.001135, 73.923653,  ,85, 167.618301, 130.000000, 0.000000, 37.618301, 0.001135, 46.473995 
